Metadata_Plate	Metadata_Site	Metadata_Well	Metadata_genotype	Metadata_number_of_singlecells	UMAP0	UMAP1
Plate_3_prime	20	E3	WT	156	-2.103533	0.36042577
Plate_3_prime	13	C1	WT	33	1.0948051	2.9553583
Plate_3	6	F4	WT	438	-1.475816	-0.68507415
Plate_3	12	F12	Null	647	3.5608788	-0.9942656
Plate_3	17	C11	Null	281	2.3483129	-2.2415245
Plate_3	6	F12	Null	647	4.3039484	-1.1466467
Plate_3	3	C4	WT	666	5.7684	1.0522366
Plate_5	12	C11	Null	154	1.261	-3.6920733
Plate_3	18	E3	WT	168	2.6700277	-3.6567757
Plate_3	25	D4	WT	636	2.333344	0.3030622
Plate_5	19	E1	WT	101	0.43725142	-2.539427
Plate_3	21	G4	WT	386	-2.5125165	0.14983118
Plate_3_prime	8	F4	WT	284	3.4438722	-2.959775
Plate_3_prime	17	F2	WT	91	2.3343713	-1.5574565
Plate_3	6	C11	Null	281	0.45420143	0.8335187
Plate_3	1	G11	Null	250	1.5483732	-1.1853846
Plate_5	7	E3	WT	122	-0.54955447	0.7926236
Plate_3	6	D11	Null	216	3.87447	-0.9654423
Plate_5	19	B1	WT	79	2.4971585	-0.26846427
Plate_5	15	C2	WT	137	0.14263397	2.3981833
Plate_5	3	B10	Null	155	3.9178214	-1.01039
Plate_3_prime	9	G4	WT	388	2.2979457	2.1418586
Plate_3	21	D10	Null	135	0.9485241	-2.6060393
Plate_5	18	G4	WT	100	1.5811105	-1.8077244
Plate_3	21	F12	Null	647	2.2226107	-3.5098488
Plate_3	1	C4	WT	666	4.3427453	0.74039435
Plate_3	13	B11	Null	279	1.167049	0.039118912
Plate_5	19	D10	Null	157	0.5654318	-1.3012145
Plate_3	2	F10	Null	150	0.7302655	-2.0378425
Plate_3	24	D4	WT	636	3.5845191	0.18136485
Plate_3	20	F12	Null	647	-2.6793225	0.24065723
Plate_5	3	D12	Null	106	2.0479746	1.6248518
Plate_3	21	E11	Null	331	-1.0137206	0.23645128
Plate_3	7	D4	WT	636	-1.0055846	-0.92628837
Plate_3	13	D4	WT	636	-1.4776385	-1.4869381
Plate_3_prime	21	C12	Null	321	3.63583	-0.52066594
Plate_3	24	F4	WT	438	2.4012203	-1.1214372
Plate_5	21	C4	WT	104	1.6224536	0.16868004
Plate_5	12	E3	WT	122	2.6056044	-2.2968774
Plate_5	15	G3	WT	121	3.5959494	-1.7434293
Plate_3	24	G9	Null	58	0.73080295	-0.21362773
Plate_3_prime	13	D12	Null	193	3.6451375	-2.79871
Plate_5	2	D2	WT	98	-1.8028073	-1.7500479
Plate_5	8	B10	Null	155	2.9697816	0.4356305
Plate_3	18	C4	WT	666	3.1336625	0.84075487
Plate_3	13	F4	WT	438	1.5050786	-3.3672256
Plate_3	9	D2	WT	152	-0.2927304	1.1896602
Plate_3_prime	20	G4	WT	388	3.4116113	-3.0552871
Plate_5	13	C2	WT	137	0.50075454	-2.2708123
Plate_5	4	C1	WT	66	2.0187895	0.4506853
Plate_3	23	G11	Null	250	0.63014936	-2.6555307
Plate_3	18	C12	Null	570	3.260411	1.8338634
Plate_5	7	F4	WT	94	-1.8185606	0.82390463
Plate_3_prime	22	F12	Null	125	1.7287159	0.9503042
Plate_3_prime	4	D12	Null	193	1.342838	-0.58991224
Plate_3	10	C3	WT	346	3.780726	-1.4483525
Plate_3_prime	17	G10	Null	72	0.7333237	1.2011341
Plate_3	12	F11	Null	329	1.8863918	0.27179724
Plate_3	20	D4	WT	636	3.6573317	1.4351771
Plate_3	21	C4	WT	666	4.71857	1.059144
Plate_3	23	C3	WT	346	3.1982052	-0.8375149
Plate_3	22	F3	WT	185	3.2899787	-0.89767635
Plate_3_prime	18	E12	Null	328	3.9975915	-0.45036492
Plate_3_prime	21	G2	WT	94	1.6982062	-3.60667
Plate_3_prime	19	B10	Null	49	-2.2722182	-1.9804622
Plate_3_prime	3	G11	Null	142	3.5365853	-2.1891356
Plate_3	24	D3	WT	305	3.1039462	1.240749
Plate_3	12	D4	WT	636	3.9830103	1.0427496
Plate_5	8	B2	WT	97	2.6149619	-3.115483
Plate_3	23	B10	Null	86	-2.2513096	-1.9382297
Plate_3_prime	13	G10	Null	72	1.9112171	-1.498388
Plate_3	14	D4	WT	636	0.6172856	-1.3104248
Plate_3	14	F12	Null	647	3.660479	-1.8564287
Plate_3	24	B4	WT	559	2.252424	-3.0221038
Plate_3	25	C9	Null	61	0.78196776	-0.59053797
Plate_3	14	C12	Null	570	-2.3602843	0.3798528
Plate_5	20	C9	Null	156	3.5961578	-1.4390076
Plate_3	17	D1	WT	38	-0.254974	-0.5491191
Plate_3_prime	20	B4	WT	219	2.0641391	0.60682416
Plate_3	17	F1	WT	43	0.13399819	1.3729213
Plate_3_prime	24	B10	Null	49	1.5453751	0.84584284
Plate_3	4	G1	WT	55	0.31668818	2.7971182
Plate_5	9	C11	Null	154	3.2532907	-1.670582
Plate_3_prime	25	E11	Null	59	-0.46362182	-0.9640101
Plate_5	16	F11	Null	135	0.30138683	1.222506
Plate_3_prime	14	C3	WT	138	-0.5948394	1.2547565
Plate_3_prime	21	F3	WT	174	0.8124176	0.6764595
Plate_3_prime	22	F10	Null	66	0.51500446	1.0610937
Plate_3	11	F4	WT	438	1.3838806	0.71374947
Plate_3_prime	15	D4	WT	358	2.5974903	-3.0777872
Plate_3_prime	17	F11	Null	100	-0.13492662	-1.0124278
Plate_5	20	B11	Null	148	1.9966868	-2.9928346
Plate_3	11	C2	WT	175	1.0837873	1.103292
Plate_3_prime	23	E4	WT	246	-2.7511108	0.3093461
Plate_3	5	D4	WT	636	2.737024	1.8530455
Plate_3	11	G12	Null	481	1.5891103	-0.868259
Plate_3	21	D12	Null	623	0.6919262	0.56621605
Plate_3	1	F12	Null	647	5.6167903	0.8811538
Plate_3_prime	15	G3	WT	248	2.3421376	-3.5756736
Plate_3	16	F1	WT	43	-0.022514336	1.7890218
Plate_3	12	G12	Null	481	1.0867344	1.5065117
Plate_3	23	F4	WT	438	2.6147373	-1.1273496
Plate_3	6	C12	Null	570	2.4130313	0.5827629
Plate_3	21	D12	Null	623	0.76264596	2.0452251
Plate_3	20	B4	WT	559	1.8325824	-1.8972057
Plate_3	16	D4	WT	636	3.7866786	-2.1889012
Plate_5	17	F12	Null	125	0.5174997	-1.9995127
Plate_5	18	D11	Null	178	2.1638072	-3.0167334
Plate_5	19	F12	Null	125	-0.59466255	0.7271842
Plate_3	23	C3	WT	346	3.269507	-2.726338
Plate_5	4	D10	Null	157	1.2763302	-2.7295725
Plate_5	18	D2	WT	98	1.330964	-3.3931365
Plate_3_prime	4	G4	WT	388	1.779917	-2.142311
Plate_3	21	C4	WT	666	2.7869835	0.71189153
Plate_3	23	F12	Null	647	2.4944868	0.9279921
Plate_3	25	C11	Null	281	-1.0796623	-1.1740657
Plate_5	16	F9	Null	149	-1.7488321	0.77551395
Plate_5	4	E10	Null	132	1.6140187	2.0875406
Plate_3	12	C12	Null	570	4.064135	-0.8397805
Plate_3	20	E12	Null	607	1.3407496	1.7047203
Plate_5	15	D11	Null	178	1.4017491	2.1935744
Plate_3	9	F4	WT	438	2.0886123	-3.256291
Plate_3	13	F4	WT	438	1.1606461	1.4026735
Plate_5	10	D11	Null	178	1.628559	2.6091547
Plate_3	10	D3	WT	305	2.4096305	0.07783352
Plate_3_prime	10	F3	WT	174	3.0641348	-3.3370187
Plate_3	22	B11	Null	279	0.95572674	1.0058004
Plate_3	6	B9	Null	71	-1.2029356	0.33385283
Plate_5	2	G2	WT	125	2.061918	0.24287106
Plate_3	14	G11	Null	250	2.1857553	1.3916966
Plate_3_prime	12	C12	Null	321	-0.429528	1.5563631
Plate_5	8	D4	WT	102	0.14407377	2.5943387
Plate_3	1	C3	WT	346	0.67608196	2.082345
Plate_3	23	G12	Null	481	2.9641418	-1.3103961
Plate_3	18	C4	WT	666	3.5818686	0.71484923
Plate_3	7	F12	Null	647	3.1127625	1.8102087
Plate_3_prime	14	G4	WT	388	1.2667867	-0.12930426
Plate_5	9	E11	Null	185	-2.0286522	-1.4290056
Plate_5	21	E12	Null	115	-2.7162786	0.28425136
Plate_3_prime	25	B3	WT	77	2.8771348	-0.05091257
Plate_3	1	F12	Null	647	5.7345653	0.92532706
Plate_3	24	D4	WT	636	4.3084455	-0.7893025
Plate_5	1	D10	Null	157	2.4482872	-0.031456403
Plate_3	3	D4	WT	636	2.007227	-2.4239159
Plate_3	15	B3	WT	297	3.6051717	-1.3809774
Plate_5	5	F3	WT	92	1.6946268	-3.0751019
Plate_3	1	C12	Null	570	-0.9554792	-0.6994032
Plate_5	14	F4	WT	94	2.585669	-0.39104655
Plate_5	10	F4	WT	94	1.5156499	-2.8800554
Plate_3	4	C12	Null	570	2.964201	1.0722336
Plate_3	20	D12	Null	623	1.9614953	0.7113042
Plate_3	9	G10	Null	117	1.9717891	-1.0583518
Plate_5	12	E2	WT	102	2.9884567	-3.257137
Plate_5	20	C4	WT	104	2.6158917	-2.2131038
Plate_5	10	E11	Null	185	2.6276262	-2.769525
Plate_5	18	B9	Null	173	-0.47823268	0.99804926
Plate_5	3	G11	Null	129	1.8084298	1.14978
Plate_3_prime	9	F4	WT	284	-0.47650197	0.60874915
Plate_3_prime	18	F11	Null	100	-0.5394019	-0.9885331
Plate_3	21	E12	Null	607	2.5607424	0.22925888
Plate_3	13	B12	Null	531	2.5449212	-2.9222355
Plate_3	15	G11	Null	250	2.911496	-1.1044238
Plate_3	4	D12	Null	623	2.5052137	-0.39065364
Plate_3	25	B3	WT	297	3.7460163	-2.1436007
Plate_5	2	D3	WT	128	5.452406	0.9806902
Plate_3	19	G12	Null	481	1.6902877	1.5805126
Plate_3_prime	4	F4	WT	284	3.086634	-0.36840445
Plate_5	19	C3	WT	117	-1.7270421	1.07176
Plate_3	5	D4	WT	636	4.7691917	0.832606
Plate_5	19	F11	Null	135	1.9161105	0.5227428
Plate_3	13	D12	Null	623	-0.66069925	-0.7960487
Plate_3	10	B4	WT	559	5.861104	1.1000758
Plate_3	9	E10	Null	118	-1.9784565	-1.6153383
Plate_3	18	E12	Null	607	2.4243338	-1.260743
Plate_5	7	E3	WT	122	2.365843	0.8520485
Plate_5	21	D10	Null	157	1.438169	-1.2948666
Plate_3	15	C4	WT	666	1.5505939	0.123966895
Plate_3_prime	13	B2	WT	55	3.7524571	-0.9597891
Plate_5	5	B9	Null	173	3.7025635	-6.854072
Plate_3	10	B12	Null	531	3.8347535	-0.23190789
Plate_3_prime	3	E12	Null	328	2.1388133	-1.3551266
Plate_3_prime	23	F4	WT	284	2.239452	-1.0686562
Plate_3	16	D4	WT	636	2.7460537	-1.6246969
Plate_3	21	C3	WT	346	2.455208	0.8722167
Plate_3	20	D2	WT	152	2.9424763	-1.7814459
Plate_3	24	B11	Null	279	1.7234919	-0.7757806
Plate_3	10	E3	WT	168	2.3664575	-1.8501703
Plate_5	1	C2	WT	137	3.2686114	-2.617969
Plate_3	8	D2	WT	152	1.2263	-2.478024
Plate_5	2	B11	Null	148	1.9021434	1.8301615
Plate_3	16	D4	WT	636	3.3911674	-2.1525252
Plate_5	14	D1	WT	91	1.9242508	-2.8014913
Plate_3	19	C4	WT	666	1.5767453	1.6713138
Plate_5	7	G12	Null	121	1.7478421	-0.17067386
Plate_3_prime	23	E4	WT	246	4.0663104	1.437034
Plate_3	17	F11	Null	329	0.7062902	-2.8109324
Plate_3	25	C12	Null	570	-0.14361371	-1.0140916
Plate_3	16	C12	Null	570	4.250226	0.3316407
Plate_5	7	F3	WT	92	2.5250144	-1.0978234
Plate_3	9	F4	WT	438	0.2044882	-1.546577
Plate_3	21	E12	Null	607	2.6474805	-1.6378322
Plate_3_prime	12	E2	WT	60	0.95298195	1.6882564
Plate_3	14	C12	Null	570	3.5337818	0.4790308
Plate_5	7	C10	Null	125	3.891735	-2.181057
Plate_5	16	B12	Null	148	3.2039392	-1.9871997
Plate_5	2	B2	WT	97	-0.16061765	0.8049367
Plate_3	22	F11	Null	329	2.2447598	-3.6529129
Plate_5	20	D4	WT	102	-2.4103353	-1.4663485
Plate_3	18	C4	WT	666	1.1844151	1.320097
Plate_3_prime	5	E4	WT	246	1.6963019	-3.094006
Plate_3	1	F12	Null	647	3.8541436	-0.9639572
Plate_3_prime	5	D4	WT	358	4.3000894	-0.47870165
Plate_3	23	E12	Null	607	1.4939796	-0.74785
Plate_3	7	E12	Null	607	3.0279129	0.2109255
Plate_3	13	C4	WT	666	3.5182762	-2.9160478
Plate_5	13	B11	Null	148	2.3884158	-1.7704257
Plate_3	15	B3	WT	297	1.6876025	-3.5045304
Plate_3	11	F11	Null	329	2.7784266	0.96598643
Plate_3	23	C4	WT	666	6.828964	1.6233671
Plate_3_prime	22	F4	WT	284	4.7360034	0.68589336
Plate_5	9	B10	Null	155	3.2392452	-2.53206
Plate_3	19	G12	Null	481	2.1158545	1.2614685
Plate_3	20	D11	Null	216	1.9912903	1.3052045
Plate_3_prime	20	B3	WT	77	0.4748789	2.2805612
Plate_3_prime	19	B9	Null	47	-0.31583613	-1.1423931
Plate_3_prime	4	E4	WT	246	3.13397	-1.5717806
Plate_3	24	C4	WT	666	3.827691	-0.03210563
Plate_3	23	F12	Null	647	3.6964471	0.6500487
Plate_5	11	G3	WT	121	3.4949167	-1.9048494
Plate_3_prime	23	B2	WT	55	1.8597031	0.94867903
Plate_3	24	C4	WT	666	6.720781	1.5641519
Plate_3	8	D1	WT	38	-1.4142336	0.98640347
Plate_3	20	C11	Null	281	3.0969236	-2.6733508
Plate_3	22	F3	WT	185	3.7117233	-6.814993
Plate_3_prime	15	G12	Null	187	-2.1864626	-1.3040318
Plate_3	18	B4	WT	559	0.8908668	2.4710007
Plate_3	7	D3	WT	305	1.6505862	-2.6771843
Plate_5	11	D9	Null	135	1.3144705	-0.012476754
Plate_3	3	D12	Null	623	3.1747365	1.4159023
Plate_3_prime	4	E2	WT	60	-2.6816967	0.25042474
Plate_5	21	F4	WT	94	-0.4254793	0.6583819
Plate_3	20	D11	Null	216	2.6099267	1.1511799
Plate_5	5	E10	Null	132	-0.8777532	0.7753312
Plate_3_prime	21	B10	Null	49	-0.71661836	-1.2766461
Plate_5	10	E10	Null	132	1.6779674	-0.5629858
Plate_3	23	D4	WT	636	1.5076493	0.9959982
Plate_3_prime	24	G12	Null	187	0.80209434	1.7073324
Plate_3	3	D12	Null	623	2.325296	2.116604
Plate_3	10	F12	Null	647	3.9263313	1.6788515
Plate_3_prime	6	B10	Null	49	3.0402958	1.4402378
Plate_5	13	E12	Null	115	1.24695	-3.6940582
Plate_3	13	G12	Null	481	1.2499162	0.9159421
Plate_3	16	F11	Null	329	3.1068583	-0.47379902
Plate_3	11	E12	Null	607	1.8635246	-1.2807492
Plate_5	1	F2	WT	111	-2.7274485	0.27872515
Plate_3	21	F11	Null	329	2.9968493	-1.7036827
Plate_3_prime	14	F12	Null	125	-0.021224514	0.9894415
Plate_3	13	C2	WT	175	2.2485554	1.8138247
Plate_3	11	B3	WT	297	2.442836	-3.1307957
Plate_3	2	C2	WT	175	1.6165998	-2.2619784
Plate_3_prime	13	F4	WT	284	0.07993848	2.0371988
Plate_3	15	F11	Null	329	0.836114	0.9931552
Plate_3_prime	10	D2	WT	44	-2.1893675	-1.1882482
Plate_3	23	C3	WT	346	3.1517863	-0.031325646
Plate_5	13	D4	WT	102	-0.5084097	1.3098342
Plate_5	20	C10	Null	125	0.36833405	-2.591262
Plate_3_prime	19	B12	Null	200	4.6507974	0.22092181
Plate_3_prime	12	E3	WT	156	2.2085686	2.0759652
Plate_5	12	E3	WT	122	2.1182082	-2.714589
Plate_3	11	C3	WT	346	2.5473144	0.8853892
Plate_3	25	D12	Null	623	3.9372015	0.9469124
Plate_3	22	B1	WT	45	-1.9152042	0.9881512
Plate_5	14	D12	Null	106	1.2663096	-0.1883374
Plate_3	2	E12	Null	607	4.1595078	1.0332791
Plate_3	4	B3	WT	297	1.8097333	1.3443838
Plate_3_prime	23	G12	Null	187	3.3873312	0.3949564
Plate_3_prime	8	C9	Null	42	0.42036062	2.0818508
Plate_3_prime	24	G2	WT	94	0.40675673	1.7935603
Plate_3	4	D4	WT	636	3.7012928	0.202631
Plate_5	13	E11	Null	185	-0.6449529	0.5036506
Plate_5	19	C9	Null	156	-1.4167275	1.3255134
Plate_5	14	G12	Null	121	0.8388451	-1.4795327
Plate_5	5	D3	WT	128	-2.0819683	-1.4894054
Plate_3	18	B4	WT	559	1.6045678	1.7538751
Plate_3	14	C2	WT	175	2.3809934	-3.3044202
Plate_3_prime	10	G4	WT	388	2.828907	0.3257087
Plate_3	21	B12	Null	531	0.116062954	-1.0125076
Plate_3	18	F10	Null	150	3.1107879	0.07969813
Plate_3	19	F11	Null	329	0.71718436	2.367303
Plate_3_prime	18	B12	Null	200	0.7378839	-1.0591744
Plate_3	25	F12	Null	647	5.2205787	-2.257088
Plate_3	16	C12	Null	570	-2.6938198	-1.7396715
Plate_3_prime	20	F1	WT	13	1.4629334	-1.7152306
Plate_5	5	F1	WT	88	-2.570145	0.16369435
Plate_3	8	D4	WT	636	2.098302	-1.410434
Plate_3	22	E3	WT	168	0.30064812	2.4119582
Plate_5	7	B2	WT	97	-0.44423124	1.6164852
Plate_5	19	D2	WT	98	3.5331557	-2.7178245
Plate_3	24	B4	WT	559	1.5119107	-3.0264378
Plate_3	6	C4	WT	666	2.5468602	2.3715582
Plate_5	3	G1	WT	72	2.2234776	1.9414687
Plate_3	24	B10	Null	86	0.23132892	-1.3813442
Plate_3_prime	18	G10	Null	72	0.069659725	-0.8733842
Plate_3	10	F3	WT	185	2.9414995	1.2130681
Plate_5	11	B11	Null	148	-1.0388076	-1.377578
Plate_3	1	G12	Null	481	3.4621148	1.578169
Plate_5	7	D11	Null	178	2.8451886	1.0475734
Plate_3	5	G11	Null	250	1.7240875	-0.66756994
Plate_3	12	E3	WT	168	0.6826355	-3.5220573
Plate_3	23	E11	Null	331	2.610992	-0.36434674
Plate_3_prime	14	F12	Null	125	0.6931012	1.2239028
Plate_5	17	C11	Null	154	1.813973	-3.848917
Plate_5	14	B1	WT	79	2.570931	0.33381018
Plate_3	24	G12	Null	481	2.107868	-1.6121849
Plate_5	7	C3	WT	117	0.7970224	-2.2508705
Plate_3	24	G4	WT	386	-1.925717	-1.7204024
Plate_3	16	F12	Null	647	3.817109	-0.61640227
Plate_3	12	C4	WT	666	2.173765	1.7275313
Plate_5	17	G11	Null	129	1.1755508	-3.1956942
Plate_3	1	C4	WT	666	3.1004252	1.855862
Plate_5	2	E2	WT	102	-1.9206607	-1.4755666
Plate_5	21	D11	Null	178	-0.5739811	-0.63455975
Plate_5	19	C2	WT	137	0.3014104	-1.1730995
Plate_5	6	C4	WT	104	2.5238307	0.6028056
Plate_3	5	F12	Null	647	3.876126	-0.47962347
Plate_3	25	G12	Null	481	3.2907524	-0.90427566
Plate_5	6	B12	Null	148	2.0553432	2.0125494
Plate_3	8	B11	Null	279	3.2714813	-0.062838964
Plate_5	9	D9	Null	135	1.8951706	2.5323753
Plate_3	6	C4	WT	666	0.7143573	2.866163
Plate_5	7	F12	Null	125	-1.7259299	0.54498404
Plate_3_prime	9	F4	WT	284	0.8202752	2.6335878
Plate_3_prime	10	C3	WT	138	2.0366714	0.6066752
Plate_3	24	G11	Null	250	0.32942328	-1.0466012
Plate_3_prime	22	F12	Null	125	2.0933585	2.4257143
Plate_3	8	C11	Null	281	-2.6009254	0.120448366
Plate_3_prime	9	G3	WT	248	1.3947268	2.5366702
Plate_3_prime	22	G4	WT	388	0.92265856	2.0572906
Plate_3	20	B12	Null	531	3.7862344	-0.32577288
Plate_3	1	G10	Null	117	-1.1390262	0.8814655
Plate_3	4	B2	WT	139	2.3928413	-3.5338254
Plate_3	5	D4	WT	636	2.4766307	-1.3856783
Plate_3_prime	23	F4	WT	284	1.4863904	2.034674
Plate_5	1	E11	Null	185	2.7832215	1.0570229
Plate_3_prime	9	F12	Null	125	2.7709854	-2.7043417
Plate_5	21	F10	Null	152	1.0346037	-0.3024439
Plate_3	3	D12	Null	623	1.7689496	0.641758
Plate_5	5	D11	Null	178	1.634563	-0.14644425
Plate_3	10	D2	WT	152	-2.5925376	-1.2767129
Plate_3	9	F4	WT	438	1.6770416	2.5421672
Plate_3	7	D12	Null	623	0.63681346	-2.5002866
Plate_3	1	G12	Null	481	3.2554548	0.48503098
Plate_3_prime	5	G3	WT	248	2.4835277	0.38373354
Plate_3	3	E12	Null	607	3.4572973	0.4839297
Plate_5	7	E2	WT	102	-0.2755257	1.6123267
Plate_3_prime	14	B12	Null	200	2.0664136	0.92185146
Plate_3	12	G10	Null	117	0.84874386	1.2599568
Plate_3	17	D4	WT	636	0.39139995	2.4672337
Plate_5	14	B10	Null	155	2.6272783	-0.47408554
Plate_3	18	D11	Null	216	0.03371794	-1.0189625
Plate_3_prime	15	G12	Null	187	1.8493061	-0.251448
Plate_3_prime	19	E3	WT	156	2.2177176	0.5156962
Plate_3	18	C12	Null	570	1.8974233	-1.5226659
Plate_3_prime	9	G4	WT	388	1.8694063	2.8609858
Plate_5	10	E12	Null	115	-0.98333454	1.6628217
Plate_3	25	F11	Null	329	3.4192338	0.6773826
Plate_3	3	C4	WT	666	2.0417154	2.0952032
Plate_3	4	D9	Null	51	1.0764643	-2.2133522
Plate_3	15	F10	Null	150	0.14950818	2.0995429
Plate_3_prime	23	G12	Null	187	1.882604	0.84453756
Plate_3	3	C11	Null	281	1.2944243	-1.421367
Plate_3	24	D12	Null	623	-2.3215184	-2.1195207
Plate_3	11	B12	Null	531	2.5861082	-1.9173418
Plate_3_prime	10	E4	WT	246	2.688959	-0.80597675
Plate_3	17	F10	Null	150	3.0469189	-1.1910447
Plate_3_prime	10	C10	Null	45	-1.8339124	-1.3165133
Plate_3	22	G12	Null	481	3.2356713	-0.8618923
Plate_3_prime	24	D11	Null	100	0.40638003	1.3724031
Plate_3	24	C4	WT	666	3.520579	-0.72527313
Plate_3_prime	9	C4	WT	127	0.79237664	1.5316825
Plate_5	15	G11	Null	129	1.2641075	0.0810841
Plate_3_prime	23	C12	Null	321	3.102966	-2.3700595
Plate_3	9	G12	Null	481	-0.09951079	-0.35207725
Plate_5	19	G4	WT	100	0.30900314	2.6606028
Plate_3	11	E12	Null	607	2.318926	0.8748056
Plate_3	9	G4	WT	386	2.3108823	-2.1712525
Plate_5	11	D3	WT	128	-1.9508641	-1.6370157
Plate_3_prime	12	G4	WT	388	0.67774	2.7861943
Plate_3_prime	9	G12	Null	187	1.7784947	-1.5589647
Plate_3	13	D12	Null	623	2.3759751	1.0380588
Plate_5	10	F10	Null	152	-0.9488598	0.04850241
Plate_3	13	D12	Null	623	4.0088925	-0.53903586
Plate_3	13	C2	WT	175	3.2826934	0.0318996
Plate_3_prime	23	G9	Null	44	-0.21453941	0.43285936
Plate_5	1	B1	WT	79	2.5871167	-2.1605325
Plate_3	6	C12	Null	570	3.7149906	-6.8496194
Plate_5	5	C10	Null	125	3.6241992	-0.86878675
Plate_3	24	E12	Null	607	1.1898303	-2.8474655
Plate_5	6	E1	WT	101	1.6886178	0.6578639
Plate_3	22	E3	WT	168	1.9783137	-2.4606364
Plate_3	19	B2	WT	139	1.1168486	2.7826953
Plate_3_prime	13	G3	WT	248	2.6907864	-2.6362782
Plate_3	4	D4	WT	636	5.4623227	0.9177543
Plate_5	4	B4	WT	112	2.145158	-2.4313042
Plate_3_prime	9	D4	WT	358	1.3816911	2.9806268
Plate_3	16	G11	Null	250	2.4593377	2.023985
Plate_5	11	F4	WT	94	-1.3353025	-0.75814843
Plate_3_prime	10	C12	Null	321	2.7103264	0.112124056
Plate_3	20	D2	WT	152	3.003841	-0.35228965
Plate_3	14	E11	Null	331	0.6772691	1.2140455
Plate_5	17	F11	Null	135	0.13778113	2.337237
Plate_3	23	F9	Null	71	0.18820755	0.8212107
Plate_3	15	B12	Null	531	-2.4836643	-1.2942644
Plate_5	14	F10	Null	152	-1.0163605	-1.5248731
Plate_3	18	F10	Null	150	1.1714083	-2.7710326
Plate_3_prime	4	G12	Null	187	0.40216008	-0.17468534
Plate_3	5	G12	Null	481	4.128488	0.26968345
Plate_3	7	F4	WT	438	-0.91854364	-1.30684
Plate_5	1	D2	WT	98	1.30867	-3.065805
Plate_5	10	B9	Null	173	-1.4237393	-1.5611583
Plate_3	24	B9	Null	71	-1.0780472	-1.443418
Plate_3	19	B11	Null	279	2.4805503	-1.3421123
Plate_3_prime	17	B4	WT	219	1.6786128	-2.719402
Plate_3	9	F4	WT	438	3.4098985	-2.8813996
Plate_3	5	C4	WT	666	-2.73686	0.29825458
Plate_3	8	G12	Null	481	1.5879948	1.3185481
Plate_5	7	E11	Null	185	2.6445718	-3.3891845
Plate_3_prime	17	F4	WT	284	2.8939402	0.32741293
Plate_5	6	F12	Null	125	1.5965956	-3.3589022
Plate_5	3	D2	WT	98	1.456879	1.5124701
Plate_3_prime	7	E3	WT	156	1.925653	1.090894
Plate_3	7	D3	WT	305	1.6199899	1.392756
Plate_3	6	F12	Null	647	5.4472704	0.7918506
Plate_3	5	B12	Null	531	3.8955905	1.8193873
Plate_5	13	C2	WT	137	-0.25135913	1.643569
Plate_3_prime	25	C12	Null	321	3.8739493	-1.2303473
Plate_5	16	E1	WT	101	2.6593008	0.121416815
Plate_5	7	C9	Null	156	0.21118242	-0.4447954
Plate_3_prime	25	B4	WT	219	3.9427528	-0.96676666
Plate_3_prime	5	F4	WT	284	-2.7893183	0.35541895
Plate_3	15	G11	Null	250	-2.391485	-1.6733742
Plate_3_prime	15	D4	WT	358	2.6355493	-2.111097
Plate_3_prime	8	F4	WT	284	1.8575275	1.0535089
Plate_3_prime	19	G4	WT	388	1.4781654	2.8207555
Plate_3	19	D3	WT	305	0.47082347	2.0465612
Plate_3	12	C12	Null	570	1.2142773	0.9510065
Plate_3	25	G4	WT	386	5.130969	-2.1441948
Plate_5	18	D3	WT	128	0.36073706	2.184513
Plate_3_prime	13	D4	WT	358	1.8089463	1.0257825
Plate_3	24	B3	WT	297	-2.1516457	-1.742516
Plate_3_prime	25	F4	WT	284	1.7527752	-1.6573299
Plate_3_prime	24	E12	Null	328	1.455084	-0.48036182
Plate_3	8	B3	WT	297	2.902665	0.825188
Plate_3_prime	11	D10	Null	51	2.06547	-3.159532
Plate_3_prime	21	C12	Null	321	3.0721025	-1.7005816
Plate_3_prime	13	C12	Null	321	3.7627318	-0.7762669
Plate_3	8	F12	Null	647	1.9066944	-2.0315056
Plate_3	22	E11	Null	331	1.1194152	1.6933279
Plate_3	21	E11	Null	331	-0.54549205	1.2393068
Plate_3	18	E10	Null	118	1.0716523	-2.9393299
Plate_3_prime	10	F12	Null	125	-2.1662688	-1.8846427
Plate_3	6	C4	WT	666	1.6238165	2.0275996
Plate_3_prime	25	G4	WT	388	1.8487041	0.5527849
Plate_3_prime	22	G4	WT	388	1.6725531	1.4106122
Plate_3_prime	19	C3	WT	138	1.0974448	1.8557215
Plate_3_prime	25	F12	Null	125	4.042364	1.7194309
Plate_3	10	D12	Null	623	3.4621763	0.9316857
Plate_5	1	G1	WT	72	2.3682644	1.0559919
Plate_3	15	B12	Null	531	3.818924	0.2547808
Plate_3	22	E11	Null	331	2.2015135	-0.7124232
Plate_3	23	G2	WT	52	-0.37992215	1.730739
Plate_5	3	E10	Null	132	1.6376729	-0.25250348
Plate_5	1	G9	Null	149	-1.6953233	-1.8002182
Plate_5	5	D1	WT	91	1.2736208	-0.69562566
Plate_5	21	G4	WT	100	1.4086701	-1.4742944
Plate_3	18	E12	Null	607	3.5813322	-1.124723
Plate_3	16	C12	Null	570	0.71795774	-1.0207306
Plate_3	25	G4	WT	386	0.7810707	1.0778425
Plate_3_prime	1	G2	WT	94	1.6143031	-2.5262907
